game_id,game_date,matchup,win_loss,team_id,team,season
0022300345,2023-12-17,SAS vs. NOP,L,1610612759,SAS,2023-24
0022300346,2023-12-17,MIL vs. HOU,W,1610612749,MIL,2023-24
0022300347,2023-12-17,WAS @ PHX,L,1610612764,WAS,2023-24
0022300348,2023-12-17,GSW @ POR,W,1610612744,GSW,2023-24
0022300349,2023-12-18,HOU @ CLE,L,1610612745,HOU,2023-24
0022300350,2023-12-18,IND vs. LAC,L,1610612754,IND,2023-24
0022300351,2023-12-18,PHI vs. CHI,L,1610612755,PHI,2023-24
0022300352,2023-12-18,ATL vs. DET,W,1610612737,ATL,2023-24
0022300353,2023-12-18,MIN @ MIA,W,1610612750,MIN,2023-24
0022300354,2023-12-18,TOR vs. CHA,W,1610612761,TOR,2023-24
0022300355,2023-12-18,OKC vs. MEM,W,1610612760,OKC,2023-24
0022300356,2023-12-18,DAL @ DEN,L,1610612742,DAL,2023-24
0022300357,2023-12-18,UTA vs. BKN,W,1610612762,UTA,2023-24
0022300358,2023-12-18,SAC vs. WAS,W,1610612758,SAC,2023-24
0022300359,2023-12-18,NYK @ LAL,W,1610612752,NYK,2023-24
0022300360,2023-12-19,MEM @ NOP,W,1610612763,MEM,2023-24
0022300361,2023-12-19,SAS @ MIL,L,1610612759,SAS,2023-24
0022300362,2023-12-19,GSW vs. BOS,W,1610612744,GSW,2023-24
0022300363,2023-12-19,PHX @ POR,L,1610612756,PHX,2023-24
0022300364,2023-12-20,CLE vs. UTA,W,1610612739,CLE,2023-24
0022300365,2023-12-20,CHA @ IND,L,1610612766,CHA,2023-24
0022300366,2023-12-20,ORL vs. MIA,L,1610612753,ORL,2023-24
0022300367,2023-12-20,PHI vs. MIN,W,1610612755,PHI,2023-24
0022300368,2023-12-20,NYK @ BKN,W,1610612752,NYK,2023-24
0022300369,2023-12-20,TOR vs. DEN,L,1610612761,TOR,2023-24
0022300370,2023-12-20,LAL @ CHI,L,1610612747,LAL,2023-24
0022300371,2023-12-20,ATL @ HOU,W,1610612737,ATL,2023-24
0022300372,2023-12-20,LAC @ DAL,W,1610612746,LAC,2023-24
0022300373,2023-12-20,BOS @ SAC,W,1610612738,BOS,2023-24
0022300374,2023-12-21,UTA @ DET,W,1610612762,UTA,2023-24
0022300375,2023-12-21,NOP @ CLE,W,1610612740,NOP,2023-24
0022300376,2023-12-21,CHI vs. SAS,W,1610612741,CHI,2023-24
0022300377,2023-12-21,MEM vs. IND,W,1610612763,MEM,2023-24
0022300378,2023-12-21,ORL @ MIL,L,1610612753,ORL,2023-24
0022300379,2023-12-21,OKC vs. LAC,W,1610612760,OKC,2023-24
0022300380,2023-12-21,MIN vs. LAL,W,1610612750,MIN,2023-24
0022300381,2023-12-21,WAS @ POR,W,1610612764,WAS,2023-24
0022300382,2023-12-22,TOR @ PHI,L,1610612761,TOR,2023-24
0022300383,2023-12-22,BKN vs. DEN,L,1610612751,BKN,2023-24
0022300384,2023-12-22,MIA vs. ATL,W,1610612748,MIA,2023-24
0022300385,2023-12-22,HOU vs. DAL,W,1610612745,HOU,2023-24
0022300386,2023-12-22,WAS @ GSW,L,1610612764,WAS,2023-24
0022300387,2023-12-22,PHX @ SAC,L,1610612756,PHX,2023-24
0022300388,2023-12-23,MIL @ NYK,W,1610612749,MIL,2023-24
0022300389,2023-12-23,LAC vs. BOS,L,1610612746,LAC,2023-24
0022300390,2023-12-23,DEN @ CHA,W,1610612743,DEN,2023-24
0022300391,2023-12-23,ORL @ IND,W,1610612753,ORL,2023-24
0022300392,2023-12-23,HOU @ NOP,W,1610612745,HOU,2023-24
0022300393,2023-12-23,MEM @ ATL,W,1610612763,MEM,2023-24
0022300394,2023-12-23,DET @ BKN,L,1610612765,DET,2023-24
0022300395,2023-12-23,TOR vs. UTA,L,1610612761,TOR,2023-24
0022300396,2023-12-23,CHI vs. CLE,L,1610612741,CHI,2023-24
0022300397,2023-12-23,LAL @ OKC,W,1610612747,LAL,2023-24
0022300398,2023-12-23,DAL vs. SAS,W,1610612742,DAL,2023-24
0022300399,2023-12-23,POR @ GSW,L,1610612757,POR,2023-24
0022300400,2023-12-23,SAC vs. MIN,L,1610612758,SAC,2023-24
0022300401,2023-12-25,MIL @ NYK,L,1610612749,MIL,2023-24
0022300402,2023-12-25,DEN vs. GSW,W,1610612743,DEN,2023-24
0022300403,2023-12-25,BOS @ LAL,W,1610612738,BOS,2023-24
0022300404,2023-12-25,MIA vs. PHI,W,1610612748,MIA,2023-24
0022300405,2023-12-25,PHX vs. DAL,L,1610612756,PHX,2023-24
0022300406,2023-12-26,BKN @ DET,W,1610612751,BKN,2023-24
0022300407,2023-12-26,WAS vs. ORL,L,1610612764,WAS,2023-24
0022300408,2023-12-26,CHI vs. ATL,W,1610612741,CHI,2023-24
0022300409,2023-12-26,IND @ HOU,W,1610612754,IND,2023-24
0022300410,2023-12-26,MEM @ NOP,W,1610612763,MEM,2023-24
0022300411,2023-12-26,MIN @ OKC,L,1610612750,MIN,2023-24
0022300412,2023-12-26,UTA @ SAS,W,1610612762,UTA,2023-24
0022300413,2023-12-26,SAC @ POR,L,1610612758,SAC,2023-24
0022300414,2023-12-26,CHA @ LAC,L,1610612766,CHA,2023-24
0022300415,2023-12-27,ORL vs. PHI,L,1610612753,ORL,2023-24
0022300416,2023-12-27,WAS vs. TOR,L,1610612764,WAS,2023-24
0022300417,2023-12-27,MIL @ BKN,W,1610612749,MIL,2023-24
0022300418,2023-12-27,PHX @ HOU,W,1610612756,PHX,2023-24
0022300419,2023-12-27,OKC vs. NYK,W,1610612760,OKC,2023-24
0022300420,2023-12-27,DAL vs. CLE,L,1610612742,DAL,2023-24
0022300421,2023-12-28,DET @ BOS,L,1610612765,DET,2023-24
0022300422,2023-12-28,IND @ CHI,W,1610612754,IND,2023-24
0022300423,2023-12-28,DAL @ MIN,L,1610612742,DAL,2023-24
0022300424,2023-12-28,UTA @ NOP,L,1610612762,UTA,2023-24
0022300425,2023-12-28,DEN vs. MEM,W,1610612743,DEN,2023-24
0022300426,2023-12-28,MIA @ GSW,W,1610612748,MIA,2023-24
0022300427,2023-12-28,SAS @ POR,W,1610612759,SAS,2023-24
0022300428,2023-12-28,CHA @ LAL,L,1610612766,CHA,2023-24
0022300429,2023-12-29,ORL vs. NYK,W,1610612753,ORL,2023-24
0022300430,2023-12-29,BKN @ WAS,L,1610612751,BKN,2023-24
0022300431,2023-12-29,ATL vs. SAC,L,1610612737,ATL,2023-24
0022300432,2023-12-29,BOS vs. TOR,W,1610612738,BOS,2023-24
0022300433,2023-12-29,MIL @ CLE,W,1610612749,MIL,2023-24
0022300434,2023-12-29,PHI @ HOU,W,1610612755,PHI,2023-24
0022300435,2023-12-29,DEN vs. OKC,L,1610612743,DEN,2023-24
0022300436,2023-12-29,PHX vs. CHA,W,1610612756,PHX,2023-24
0022300437,2023-12-29,POR vs. SAS,W,1610612757,POR,2023-24
0022300438,2023-12-29,MEM @ LAC,L,1610612763,MEM,2023-24
0022300439,2023-12-30,MIA @ UTA,L,1610612748,MIA,2023-24
0022300440,2023-12-30,DET vs. TOR,W,1610612765,DET,2023-24
0022300441,2023-12-30,IND vs. NYK,W,1610612754,IND,2023-24
0022300442,2023-12-30,PHI @ CHI,L,1610612755,PHI,2023-24
0022300443,2023-12-30,LAL @ MIN,L,1610612747,LAL,2023-24
0022300444,2023-12-30,GSW vs. DAL,L,1610612744,GSW,2023-24
0022300445,2023-12-31,ATL @ WAS,W,1610612737,ATL,2023-24
0022300446,2023-12-31,NOP vs. LAL,W,1610612740,NOP,2023-24
0022300447,2023-12-31,OKC vs. BKN,W,1610612760,OKC,2023-24
0022300448,2023-12-31,SAS vs. BOS,L,1610612759,SAS,2023-24
0022300449,2023-12-31,SAC @ MEM,W,1610612758,SAC,2023-24
0022300450,2023-12-31,PHX vs. ORL,W,1610612756,PHX,2023-24
0022300451,2024-01-01,MIN @ NYK,L,1610612750,MIN,2023-24
0022300452,2024-01-01,TOR vs. CLE,W,1610612761,TOR,2023-24
0022300453,2024-01-01,HOU vs. DET,W,1610612745,HOU,2023-24
0022300454,2024-01-01,IND @ MIL,W,1610612754,IND,2023-24
0022300455,2024-01-01,CHA @ DEN,L,1610612766,CHA,2023-24
0022300456,2024-01-01,PHX vs. POR,W,1610612756,PHX,2023-24
0022300457,2024-01-01,DAL @ UTA,L,1610612742,DAL,2023-24
0022300458,2024-01-01,LAC vs. MIA,W,1610612746,LAC,2023-24
0022300459,2024-01-02,PHI vs. CHI,W,1610612755,PHI,2023-24
0022300460,2024-01-02,SAS @ MEM,L,1610612759,SAS,2023-24
0022300461,2024-01-02,BKN @ NOP,L,1610612751,BKN,2023-24
0022300462,2024-01-02,OKC vs. BOS,W,1610612760,OKC,2023-24
0022300463,2024-01-02,ORL @ GSW,L,1610612753,ORL,2023-24
0022300464,2024-01-02,CHA @ SAC,W,1610612766,CHA,2023-24
0022300465,2024-01-03,WAS @ CLE,L,1610612764,WAS,2023-24
0022300466,2024-01-03,MIL @ IND,L,1610612749,MIL,2023-24
0022300467,2024-01-03,OKC @ ATL,L,1610612760,OKC,2023-24
0022300468,2024-01-03,CHI @ NYK,L,1610612741,CHI,2023-24
0022300469,2024-01-03,BKN @ HOU,L,1610612751,BKN,2023-24
0022300470,2024-01-03,TOR @ MEM,W,1610612761,TOR,2023-24
0022300471,2024-01-03,NOP @ MIN,W,1610612740,NOP,2023-24
0022300472,2024-01-03,POR @ DAL,L,1610612757,POR,2023-24
0022300473,2024-01-03,PHX vs. LAC,L,1610612756,PHX,2023-24
0022300474,2024-01-03,UTA vs. DET,W,1610612762,UTA,2023-24
0022300475,2024-01-03,MIA @ LAL,W,1610612748,MIA,2023-24
0022300476,2024-01-03,SAC vs. ORL,W,1610612758,SAC,2023-24
0022300477,2024-01-04,SAS vs. MIL,L,1610612759,SAS,2023-24
0022300478,2024-01-04,DEN @ GSW,W,1610612743,DEN,2023-24
0022300479,2024-01-05,UTA @ BOS,L,1610612762,UTA,2023-24
0022300480,2024-01-05,ATL @ IND,L,1610612737,ATL,2023-24
0022300481,2024-01-05,OKC @ BKN,L,1610612760,OKC,2023-24
0022300482,2024-01-05,CLE vs. WAS,W,1610612739,CLE,2023-24
0022300483,2024-01-05,PHI vs. NYK,L,1610612755,PHI,2023-24
0022300484,2024-01-05,CHA @ CHI,L,1610612766,CHA,2023-24
0022300485,2024-01-05,MIN @ HOU,W,1610612750,MIN,2023-24
0022300486,2024-01-05,LAC @ NOP,W,1610612746,LAC,2023-24
0022300487,2024-01-05,POR @ DAL,L,1610612757,POR,2023-24
0022300488,2024-01-05,ORL @ DEN,W,1610612753,ORL,2023-24
0022300489,2024-01-05,MIA @ PHX,L,1610612748,MIA,2023-24
0022300490,2024-01-05,GSW vs. DET,W,1610612744,GSW,2023-24
0022300491,2024-01-05,MEM @ LAL,W,1610612763,MEM,2023-24
0022300492,2024-01-05,SAC vs. TOR,W,1610612758,SAC,2023-24
0022300493,2024-01-06,BOS @ IND,W,1610612738,BOS,2023-24
0022300494,2024-01-06,NYK @ WAS,W,1610612752,NYK,2023-24
0022300495,2024-01-06,UTA @ PHI,W,1610612762,UTA,2023-24
0022300496,2024-01-06,MIL @ HOU,L,1610612749,MIL,2023-24
0022300497,2024-01-07,SAS @ CLE,L,1610612759,SAS,2023-24
0022300498,2024-01-07,BKN vs. POR,L,1610612751,BKN,2023-24
0022300499,2024-01-07,ATL @ ORL,L,1610612737,ATL,2023-24
0022300500,2024-01-07,SAC vs. NOP,L,1610612758,SAC,2023-24
0022300501,2024-01-07,DAL vs. MIN,W,1610612742,DAL,2023-24
0022300502,2024-01-07,DEN vs. DET,W,1610612743,DEN,2023-24
0022300503,2024-01-07,PHX vs. MEM,L,1610612756,PHX,2023-24
0022300504,2024-01-07,GSW vs. TOR,L,1610612744,GSW,2023-24
0022300505,2024-01-07,LAL vs. LAC,W,1610612747,LAL,2023-24
0022300506,2024-01-08,CHA vs. CHI,L,1610612766,CHA,2023-24
0022300507,2024-01-08,IND vs. BOS,W,1610612754,IND,2023-24
0022300508,2024-01-08,WAS vs. OKC,L,1610612764,WAS,2023-24
0022300509,2024-01-08,HOU @ MIA,L,1610612745,HOU,2023-24
0022300510,2024-01-08,UTA @ MIL,W,1610612762,UTA,2023-24
0022300511,2024-01-08,LAC vs. PHX,W,1610612746,LAC,2023-24
0022300512,2024-01-09,SAC @ DET,W,1610612758,SAC,2023-24
0022300513,2024-01-09,MIN @ ORL,W,1610612750,MIN,2023-24
0022300514,2024-01-09,NYK vs. POR,W,1610612752,NYK,2023-24
0022300515,2024-01-09,DAL vs. MEM,L,1610612742,DAL,2023-24
0022300516,2024-01-09,TOR @ LAL,L,1610612761,TOR,2023-24
0022300517,2024-01-10,BOS vs. MIN,W,1610612738,BOS,2023-24
0022300518,2024-01-10,CHA vs. SAC,L,1610612766,CHA,2023-24
0022300519,2024-01-10,SAS @ DET,W,1610612759,SAS,2023-24
0022300520,2024-01-10,WAS @ IND,L,1610612764,WAS,2023-24
0022300521,2024-01-10,ATL vs. PHI,W,1610612737,ATL,2023-24
0022300522,2024-01-10,MIA vs. OKC,L,1610612748,MIA,2023-24
0022300523,2024-01-10,HOU @ CHI,L,1610612745,HOU,2023-24
0022300524,2024-01-10,UTA vs. DEN,W,1610612762,UTA,2023-24
0022300525,2024-01-10,NOP @ GSW,W,1610612740,NOP,2023-24
0022300526,2024-01-10,TOR @ LAC,L,1610612761,TOR,2023-24
0022300527,2024-01-11,CLE vs. BKN,W,1610612739,CLE,2023-24
0022300528,2024-01-11,BOS @ MIL,L,1610612738,BOS,2023-24
0022300529,2024-01-11,POR @ OKC,L,1610612757,POR,2023-24
0022300530,2024-01-11,DAL vs. NYK,W,1610612742,DAL,2023-24
0022300531,2024-01-11,PHX @ LAL,W,1610612756,PHX,2023-24
0022300532,2024-01-12,PHI vs. SAC,W,1610612755,PHI,2023-24
0022300533,2024-01-12,IND @ ATL,W,1610612754,IND,2023-24
0022300534,2024-01-12,HOU @ DET,W,1610612745,HOU,2023-24
0022300535,2024-01-12,ORL @ MIA,L,1610612753,ORL,2023-24
0022300536,2024-01-12,GSW @ CHI,W,1610612744,GSW,2023-24
0022300537,2024-01-12,LAC @ MEM,W,1610612746,LAC,2023-24
0022300538,2024-01-12,POR @ MIN,L,1610612757,POR,2023-24
0022300539,2024-01-12,NOP @ DEN,L,1610612740,NOP,2023-24
0022300540,2024-01-12,TOR @ UTA,L,1610612761,TOR,2023-24
0022300541,2024-01-12,SAS vs. CHA,W,1610612759,SAS,2023-24
0022300542,2024-01-13,BOS vs. HOU,W,1610612738,BOS,2023-24
0022300543,2024-01-13,WAS @ ATL,W,1610612764,WAS,2023-24
0022300544,2024-01-13,MEM vs. NYK,L,1610612763,MEM,2023-24
0022300545,2024-01-13,GSW @ MIL,L,1610612744,GSW,2023-24
0022300546,2024-01-13,ORL @ OKC,L,1610612753,ORL,2023-24
0022300547,2024-01-13,DAL vs. NOP,L,1610612742,DAL,2023-24
0022300548,2024-01-13,SAS vs. CHI,L,1610612759,SAS,2023-24
0022300549,2024-01-13,UTA vs. LAL,W,1610612762,UTA,2023-24
0022300550,2024-01-14,IND @ DEN,L,1610612754,IND,2023-24
0022300551,2024-01-14,MIA vs. CHA,W,1610612748,MIA,2023-24
0022300552,2024-01-14,SAC @ MIL,L,1610612758,SAC,2023-24
0022300553,2024-01-14,MIN vs. LAC,W,1610612750,MIN,2023-24
0022300554,2024-01-14,POR vs. PHX,L,1610612757,POR,2023-24
0022300555,2024-01-15,HOU @ PHI,L,1610612745,HOU,2023-24
0022300556,2024-01-15,NOP @ DAL,L,1610612740,NOP,2023-24
0022300557,2024-01-15,NYK vs. ORL,L,1610612752,NYK,2023-24
0022300558,2024-01-15,WAS vs. DET,L,1610612764,WAS,2023-24
0022300559,2024-01-15,ATL vs. SAS,W,1610612737,ATL,2023-24
0022300560,2024-01-15,GSW @ MEM,L,1610612744,GSW,2023-24
0022300561,2024-01-15,CHI @ CLE,L,1610612741,CHI,2023-24
0022300562,2024-01-15,MIA @ BKN,W,1610612748,MIA,2023-24
0022300563,2024-01-15,TOR vs. BOS,L,1610612761,TOR,2023-24
0022300564,2024-01-15,UTA vs. IND,W,1610612762,UTA,2023-24
0022300565,2024-01-15,LAL vs. OKC,W,1610612747,LAL,2023-24
0022300566,2024-01-16,PHI vs. DEN,W,1610612755,PHI,2023-24
0022300567,2024-01-16,SAC @ PHX,L,1610612758,SAC,2023-24
0022300568,2024-01-16,OKC @ LAC,L,1610612760,OKC,2023-24
0022300569,2024-01-17,MIN @ DET,W,1610612750,MIN,2023-24
0022300570,2024-01-17,ORL @ ATL,L,1610612753,ORL,2023-24
0022300571,2024-01-17,BOS vs. SAS,W,1610612738,BOS,2023-24
0022300572,2024-01-17,CLE vs. MIL,W,1610612739,CLE,2023-24
0022300573,2024-01-17,NYK vs. HOU,W,1610612752,NYK,2023-24
0022300574,2024-01-17,MIA @ TOR,L,1610612748,MIA,2023-24
0022300575,2024-01-17,NOP vs. CHA,W,1610612740,NOP,2023-24
0022300577,2024-01-17,DAL @ LAL,L,1610612742,DAL,2023-24
0022300578,2024-01-17,BKN @ POR,L,1610612751,BKN,2023-24
0022300579,2024-01-18,NYK vs. WAS,W,1610612752,NYK,2023-24
0022300580,2024-01-18,TOR vs. CHI,L,1610612761,TOR,2023-24
0022300581,2024-01-18,OKC @ UTA,W,1610612760,OKC,2023-24
0022300582,2024-01-18,MEM @ MIN,L,1610612763,MEM,2023-24
0022300583,2024-01-18,SAC vs. IND,L,1610612758,SAC,2023-24
0022300584,2024-01-19,SAS @ CHA,L,1610612759,SAS,2023-24
0022300585,2024-01-19,PHI @ ORL,W,1610612755,PHI,2023-24
0022300586,2024-01-19,DEN @ BOS,W,1610612743,DEN,2023-24
0022300587,2024-01-19,ATL @ MIA,W,1610612737,ATL,2023-24
0022300588,2024-01-19,NOP vs. PHX,L,1610612740,NOP,2023-24
0022300590,2024-01-19,POR vs. IND,W,1610612757,POR,2023-24
0022300591,2024-01-19,BKN @ LAL,W,1610612751,BKN,2023-24
0022300592,2024-01-20,MIL @ DET,W,1610612749,MIL,2023-24
0022300593,2024-01-20,PHI @ CHA,W,1610612755,PHI,2023-24
0022300594,2024-01-20,SAS @ WAS,W,1610612759,SAS,2023-24
0022300595,2024-01-20,ATL vs. CLE,L,1610612737,ATL,2023-24
0022300596,2024-01-20,NYK vs. TOR,W,1610612752,NYK,2023-24
0022300597,2024-01-20,MEM @ CHI,L,1610612763,MEM,2023-24
0022300598,2024-01-20,HOU vs. UTA,W,1610612745,HOU,2023-24
0022300599,2024-01-20,MIN vs. OKC,L,1610612750,MIN,2023-24
0022300600,2024-01-21,LAC vs. BKN,W,1610612746,LAC,2023-24
0022300601,2024-01-21,MIA @ ORL,L,1610612748,MIA,2023-24
0022300602,2024-01-21,WAS vs. DEN,L,1610612764,WAS,2023-24
0022300603,2024-01-21,BOS @ HOU,W,1610612738,BOS,2023-24
0022300604,2024-01-21,IND @ PHX,L,1610612754,IND,2023-24
0022300605,2024-01-21,POR @ LAL,L,1610612757,POR,2023-24
0022300606,2024-01-22,MIL @ DET,W,1610612749,MIL,2023-24
0022300607,2024-01-22,ORL vs. CLE,L,1610612753,ORL,2023-24
0022300608,2024-01-22,PHI vs. SAS,W,1610612755,PHI,2023-24
0022300609,2024-01-22,MEM @ TOR,W,1610612763,MEM,2023-24
0022300610,2024-01-22,CHA @ MIN,W,1610612766,CHA,2023-24
0022300611,2024-01-22,BOS @ DAL,W,1610612738,BOS,2023-24
0022300612,2024-01-22,PHX vs. CHI,W,1610612756,PHX,2023-24
0022300613,2024-01-22,ATL @ SAC,L,1610612737,ATL,2023-24
0022300614,2024-01-23,IND vs. DEN,L,1610612754,IND,2023-24
0022300615,2024-01-23,BKN vs. NYK,L,1610612751,BKN,2023-24
0022300616,2024-01-23,NOP vs. UTA,W,1610612740,NOP,2023-24
0022300617,2024-01-23,POR @ OKC,L,1610612757,POR,2023-24
0022300618,2024-01-23,LAC vs. LAL,W,1610612746,LAC,2023-24
0022300619,2024-01-24,DET vs. CHA,W,1610612765,DET,2023-24
0022300620,2024-01-24,WAS vs. MIN,L,1610612764,WAS,2023-24
0022300621,2024-01-24,MEM @ MIA,W,1610612763,MEM,2023-24
0022300622,2024-01-24,SAS vs. OKC,L,1610612759,SAS,2023-24
0022300623,2024-01-24,HOU vs. POR,L,1610612745,HOU,2023-24
0022300624,2024-01-24,MIL vs. CLE,W,1610612749,MIL,2023-24
0022300625,2024-01-24,PHX @ DAL,W,1610612756,PHX,2023-24
0022300626,2024-01-24,ATL @ GSW,L,1610612737,ATL,2023-24
0022300627,2024-01-25,PHI @ IND,L,1610612755,PHI,2023-24
0022300628,2024-01-25,UTA @ WAS,W,1610612762,UTA,2023-24
0022300629,2024-01-25,BKN vs. MIN,L,1610612751,BKN,2023-24
0022300630,2024-01-25,MIA vs. BOS,L,1610612748,MIA,2023-24
0022300631,2024-01-25,NYK vs. DEN,W,1610612752,NYK,2023-24
0022300632,2024-01-25,SAC @ GSW,W,1610612758,SAC,2023-24
0022300633,2024-01-25,LAL vs. CHI,W,1610612747,LAL,2023-24
0022300634,2024-01-26,ATL vs. DAL,L,1610612737,ATL,2023-24
0022300635,2024-01-26,CHA vs. HOU,L,1610612766,CHA,2023-24
0022300636,2024-01-26,IND vs. PHX,W,1610612754,IND,2023-24
0022300637,2024-01-26,TOR vs. LAC,L,1610612761,TOR,2023-24
0022300638,2024-01-26,MEM vs. ORL,W,1610612763,MEM,2023-24
0022300639,2024-01-26,MIL vs. CLE,L,1610612749,MIL,2023-24
0022300640,2024-01-26,OKC @ NOP,W,1610612760,OKC,2023-24
0022300641,2024-01-26,POR @ SAS,L,1610612757,POR,2023-24
0022300642,2024-01-27,WAS @ DET,W,1610612764,WAS,2023-24
0022300643,2024-01-27,NYK vs. MIA,W,1610612752,NYK,2023-24
0022300644,2024-01-27,PHI @ DEN,L,1610612755,PHI,2023-24
0022300645,2024-01-27,HOU @ BKN,L,1610612745,HOU,2023-24
0022300646,2024-01-27,LAC @ BOS,W,1610612746,LAC,2023-24
0022300647,2024-01-27,CHA vs. UTA,L,1610612766,CHA,2023-24
0022300648,2024-01-27,MIL vs. NOP,W,1610612749,MIL,2023-24
0022300649,2024-01-27,MIN @ SAS,L,1610612750,MIN,2023-24
0022300650,2024-01-27,LAL @ GSW,W,1610612747,LAL,2023-24
0022300651,2024-01-27,DAL vs. SAC,L,1610612742,DAL,2023-24
0022300652,2024-01-28,IND vs. MEM,W,1610612754,IND,2023-24
0022300653,2024-01-28,ATL vs. TOR,W,1610612737,ATL,2023-24
0022300654,2024-01-28,OKC @ DET,L,1610612760,OKC,2023-24
0022300655,2024-01-28,PHX @ ORL,L,1610612756,PHX,2023-24
0022300656,2024-01-28,POR vs. CHI,L,1610612757,POR,2023-24
0022300657,2024-01-29,NYK @ CHA,W,1610612752,NYK,2023-24
0022300658,2024-01-29,LAC @ CLE,L,1610612746,LAC,2023-24
0022300659,2024-01-29,NOP @ BOS,L,1610612740,NOP,2023-24
0022300660,2024-01-29,BKN vs. UTA,W,1610612751,BKN,2023-24
0022300661,2024-01-29,MIA vs. PHX,L,1610612748,MIA,2023-24
0022300662,2024-01-29,HOU vs. LAL,W,1610612745,HOU,2023-24
0022300663,2024-01-29,MEM vs. SAC,L,1610612763,MEM,2023-24
0022300664,2024-01-29,MIN @ OKC,W,1610612750,MIN,2023-24
0022300665,2024-01-29,SAS vs. WAS,L,1610612759,SAS,2023-24
0022300666,2024-01-29,DAL vs. ORL,W,1610612742,DAL,2023-24
0022300667,2024-01-29,DEN vs. MIL,W,1610612743,DEN,2023-24
0022300668,2024-01-29,POR vs. PHI,W,1610612757,POR,2023-24
0022300669,2024-01-30,ATL vs. LAL,W,1610612737,ATL,2023-24
0022300670,2024-01-30,IND @ BOS,L,1610612754,IND,2023-24
0022300671,2024-01-30,NYK vs. UTA,W,1610612752,NYK,2023-24
0022300672,2024-01-30,CHI vs. TOR,L,1610612741,CHI,2023-24
0022300673,2024-01-30,GSW vs. PHI,W,1610612744,GSW,2023-24
0022300674,2024-01-31,CHI @ CHA,W,1610612741,CHI,2023-24
0022300675,2024-01-31,CLE vs. DET,W,1610612739,CLE,2023-24
0022300676,2024-01-31,WAS vs. LAC,L,1610612764,WAS,2023-24
0022300677,2024-01-31,BKN vs. PHX,L,1610612751,BKN,2023-24
0022300678,2024-01-31,SAC @ MIA,L,1610612758,SAC,2023-24
0022300679,2024-01-31,NOP @ HOU,W,1610612740,NOP,2023-24
0022300680,2024-01-31,DAL @ MIN,L,1610612742,DAL,2023-24
0022300681,2024-01-31,SAS vs. ORL,L,1610612759,SAS,2023-24
0022300682,2024-01-31,DEN @ OKC,L,1610612743,DEN,2023-24
0022300683,2024-01-31,POR vs. MIL,W,1610612757,POR,2023-24
0022300684,2024-02-01,LAL @ BOS,W,1610612747,LAL,2023-24
0022300685,2024-02-01,NYK vs. IND,W,1610612752,NYK,2023-24
0022300686,2024-02-01,PHI @ UTA,W,1610612755,PHI,2023-24
0022300687,2024-02-01,CLE @ MEM,W,1610612739,CLE,2023-24
0022300688,2024-02-02,LAC @ DET,W,1610612746,LAC,2023-24
0022300689,2024-02-02,MIA @ WAS,W,1610612748,MIA,2023-24
0022300690,2024-02-02,PHX @ ATL,L,1610612756,PHX,2023-24
0022300691,2024-02-02,SAC @ IND,W,1610612758,SAC,2023-24
0022300692,2024-02-02,TOR @ HOU,L,1610612761,TOR,2023-24
0022300693,2024-02-02,MEM vs. GSW,L,1610612763,MEM,2023-24
0022300694,2024-02-02,ORL @ MIN,W,1610612753,ORL,2023-24
0022300695,2024-02-02,CHA @ OKC,L,1610612766,CHA,2023-24
0022300696,2024-02-02,NOP @ SAS,W,1610612740,NOP,2023-24
0022300697,2024-02-02,POR @ DEN,L,1610612757,POR,2023-24
0022300698,2024-02-03,BKN @ PHI,W,1610612751,BKN,2023-24
0022300699,2024-02-03,GSW @ ATL,L,1610612744,GSW,2023-24
0022300700,2024-02-03,CHI vs. SAC,L,1610612741,CHI,2023-24
0022300701,2024-02-03,NYK vs. LAL,L,1610612752,NYK,2023-24
0022300702,2024-02-03,DAL vs. MIL,L,1610612742,DAL,2023-24
0022300703,2024-02-03,CLE @ SAS,W,1610612739,CLE,2023-24
0022300704,2024-02-04,DET vs. ORL,L,1610612765,DET,2023-24
0022300705,2024-02-04,PHX @ WAS,W,1610612756,PHX,2023-24
0022300706,2024-02-04,MEM @ BOS,L,1610612763,MEM,2023-24
0022300707,2024-02-04,IND @ CHA,W,1610612754,IND,2023-24
0022300708,2024-02-04,MIA vs. LAC,L,1610612748,MIA,2023-24
0022300709,2024-02-04,MIN vs. HOU,W,1610612750,MIN,2023-24
0022300710,2024-02-04,TOR @ OKC,L,1610612761,TOR,2023-24
0022300711,2024-02-04,UTA vs. MIL,W,1610612762,UTA,2023-24
0022300712,2024-02-04,DEN vs. POR,W,1610612743,DEN,2023-24
0022300713,2024-02-05,LAL @ CHA,W,1610612747,LAL,2023-24
0022300714,2024-02-05,SAC @ CLE,L,1610612758,SAC,2023-24
0022300715,2024-02-05,PHI vs. DAL,L,1610612755,PHI,2023-24
0022300716,2024-02-05,LAC @ ATL,W,1610612746,LAC,2023-24
0022300717,2024-02-05,BKN vs. GSW,L,1610612751,BKN,2023-24
0022300718,2024-02-05,TOR @ NOP,L,1610612761,TOR,2023-24
0022300719,2024-02-06,IND vs. HOU,W,1610612754,IND,2023-24
0022300720,2024-02-06,BKN vs. DAL,L,1610612751,BKN,2023-24
0022300721,2024-02-06,MIA vs. ORL,W,1610612748,MIA,2023-24
