date,name,team,opponent,minutes,points,rebounds,assists,steals,blocks,turnovers,three_pt_fg,three_pt_attempts,two_pt_fg,two_pt_attempts,free_throws_made,free_throw_attempts,offensive_rebounds,defensive_rebounds,fouls,dk_points,dk_std,dk_25_percentile,dk_50_percentile,dk_75_percentile,dk_85_percentile,dk_95_percentile,dk_99_percentile,price,value,proj_own,position,roster_pos,injury,injury_notes,injury_confirmed,confirmed,site,slate,gid,pid,num_games,possessions,double_doubles,triple_doubles,timestamp,points_rebounds,points_assists,rebounds_assists,points_rebounds_assists,stocks
,Isaiah Joe,OKC,UTA,21.726,8.39167,2.61667,1.803,0.707,0.207,0.635,1.93667,5.25,0.860667,1.623,0.860333,1.03267,0.572333,2.04433,2.03333,16.8473,8.63029,10.75,16.25,22.0,25.75,32.0,39.75,3900,4.190564102564102,0.0126667,SG,SG,,,False,False,fd,ad282c29-638c-4bab-a93f-236ca2453582,67daa4af-093c-462a-b183-1c7debe0c8de,400c3352-0a01-4aac-8540-69eee386c148,3000,44.3317,0.001,0.0,1733281845000,11.00834,10.194669999999999,4.41967,12.811340000000001,0.9139999999999999
,Aaron Wiggins,OKC,UTA,22.7634,10.072,3.46733,1.588,0.935667,0.253,0.960667,1.126,2.996,2.60333,4.533,1.48733,1.89167,0.751333,2.716,2.38633,19.2597,8.47296,13.5,18.75,24.5,27.75,34.5,41.25,4200,4.576214285714285,0.0353333,SF,SF,,,False,False,fd,ad282c29-638c-4bab-a93f-236ca2453582,67daa4af-093c-462a-b183-1c7debe0c8de,f416649a-1a08-4fc0-9656-7bb6f29e6bce,3000,46.5127,0.00766667,0.0,1733281845000,13.53933,11.66,5.05533,15.12733,1.1886670000000001
,Walker Kessler,UTA,OKC,30.9696,9.15967,10.286,1.79267,0.840333,1.953,1.39167,0.0903333,0.28,3.79867,6.162,1.29133,2.30033,2.486,7.8,2.46633,30.0867,10.3107,22.25,29.75,36.75,41.25,47.7625,55.5,6600,4.724272727272727,0.0406667,C,C,,,True,True,fd,ad282c29-638c-4bab-a93f-236ca2453582,67daa4af-093c-462a-b183-1c7debe0c8de,3c21a3e0-3c67-475d-9cd3-76e9aa03176a,3000,63.071,0.295667,0.000333333,1733281845000,19.44567,10.95234,12.078669999999999,21.23834,2.793333
,Collin Sexton,UTA,OKC,27.0622,16.9223,1.34267,4.07033,0.953667,0.264,2.69967,1.465,4.12467,4.20867,8.57167,4.11,4.90367,0.317333,1.02533,1.36933,26.5432,9.9655,19.25,25.5,33.0,37.0,44.25,53.7525,6100,4.195475409836066,0.046,SG/PG,SG/PG,,,True,True,fd,ad282c29-638c-4bab-a93f-236ca2453582,67daa4af-093c-462a-b183-1c7debe0c8de,1aa13769-3e4a-40d8-9a31-c332756a93f3,3000,55.0027,0.0126667,0.0,1733281845000,18.264969999999998,20.99263,5.413,22.335299999999997,1.217667
,John Collins,UTA,OKC,31.8484,16.7753,10.2873,2.03167,1.34367,0.776333,2.31267,1.06333,3.00767,5.326,9.01333,2.93333,3.67167,2.495,7.79233,2.92233,37.0623,12.3107,28.1875,36.75,45.5625,50.0,57.75,66.5025,7600,4.7651315789473685,0.0753333,PF/C,PF/C,,,True,True,fd,ad282c29-638c-4bab-a93f-236ca2453582,67daa4af-093c-462a-b183-1c7debe0c8de,2a7cdace-1fdb-4ac3-a7a2-519d928cd3a2,3000,64.9247,0.51,0.0,1733281845000,27.062600000000003,18.80697,12.31897,29.09427,2.120003
,Keyonte George,UTA,OKC,31.2962,14.9797,1.827,5.31967,0.968333,0.190667,3.20633,2.26067,7.025,2.33333,5.559,3.531,4.21267,0.445,1.382,2.03067,27.1726,10.3189,19.75,26.5,33.8125,38.25,45.0,53.75,5900,4.3088474576271185,0.0833333,PG/SG,PG/SG,,,True,True,fd,ad282c29-638c-4bab-a93f-236ca2453582,67daa4af-093c-462a-b183-1c7debe0c8de,7556ddf8-d5d5-430e-bfda-c513a0f39f2b,3000,63.5843,0.0563333,0.0,1733281845000,16.8067,20.29937,7.14667,22.12637,1.159
,Dillon Jones,OKC,UTA,11.759,2.90567,2.319,1.205,0.279,0.064,0.514667,0.359,1.09633,0.778667,1.59667,0.271333,0.363667,0.491,1.828,1.11,8.22208,6.79896,2.5,7.25,12.5,15.5,20.75,26.255,3600,2.2250833333333335,0.0,SF,SF,,,False,False,fd,ad282c29-638c-4bab-a93f-236ca2453582,67daa4af-093c-462a-b183-1c7debe0c8de,69341c17-5288-4f6a-8c33-ec23b011ab56,3000,24.078,0.00133333,0.0,1733281845000,5.22467,4.110670000000001,3.524,6.42967,0.343
,Kenrich Williams,OKC,UTA,17.8484,5.99767,3.11967,2.04933,0.651667,0.248,0.618333,0.793,2.26767,1.586,2.861,0.446667,0.803,0.688667,2.431,1.329,14.8644,8.57968,8.75,14.25,20.25,23.75,29.75,37.75,3700,4.025918918918919,0.000666667,PF,PF,,,False,False,fd,ad282c29-638c-4bab-a93f-236ca2453582,67daa4af-093c-462a-b183-1c7debe0c8de,15c4e166-e16f-4f44-ac5b-37bfc33c6850,3000,36.257,0.00433333,0.0,1733281845000,9.11734,8.047,5.1690000000000005,11.16667,0.899667
,Isaiah Collier,UTA,OKC,18.1933,4.45633,2.149,2.52167,1.17067,0.136,1.36967,0.395,1.248,0.953667,2.099,1.364,1.63433,0.531,1.618,1.48533,13.0521,7.07012,8.0,12.75,17.75,20.5,25.0,30.5,3700,3.612972972972973,0.000666667,PG,PG,,,False,False,fd,ad282c29-638c-4bab-a93f-236ca2453582,67daa4af-093c-462a-b183-1c7debe0c8de,d4e3865e-07d7-48f1-90d8-7c4d6bdee4e4,3000,37.3213,0.000666667,0.0,1733281845000,6.60533,6.978,4.670669999999999,9.127,1.30667
,Ajay Mitchell,OKC,UTA,11.6421,2.46367,1.97133,1.21833,0.438333,0.0693333,0.435,0.225,0.694333,0.745333,1.465,0.298,0.417,0.458667,1.51267,1.055,7.66567,6.49544,2.1875,6.5,12.0,14.75,20.0,25.5025,3800,2.0380973684210524,0.0,PG,PG,,,False,False,fd,ad282c29-638c-4bab-a93f-236ca2453582,67daa4af-093c-462a-b183-1c7debe0c8de,5b46fc35-f279-42cf-ad9b-148368357c6b,3000,23.7523,0.0,0.0,1733281845000,4.4350000000000005,3.682,3.18966,5.65333,0.5076663
,Lauri Markkanen,UTA,OKC,34.3588,19.0563,6.44367,2.50767,1.024,0.304667,2.10467,2.55933,7.287,3.675,7.45733,4.02833,4.58933,1.60233,4.84133,2.501,33.9696,11.245,25.75,33.5,41.25,45.75,53.75,61.7575,7700,4.2118961038961045,0.022,PF/SF,PF/SF,,,True,True,fd,ad282c29-638c-4bab-a93f-236ca2453582,67daa4af-093c-462a-b183-1c7debe0c8de,3dbcbe71-db2d-42a9-a463-50d115f5d7f8,3000,69.8747,0.141,0.000333333,1733281845000,25.49997,21.56397,8.95134,28.007640000000002,1.328667
,Brice Sensabaugh,UTA,OKC,23.3537,10.3457,3.106,2.03133,0.841667,0.247333,1.75633,1.601,5.049,1.66467,3.74633,2.21333,2.62833,0.78,2.326,2.60667,19.3785,7.99456,13.75,19.0,24.5,27.75,33.0,39.25,4000,4.657625,0.0433333,SF,SF,,,False,False,fd,ad282c29-638c-4bab-a93f-236ca2453582,67daa4af-093c-462a-b183-1c7debe0c8de,b060cdcd-0ab1-4f4b-8c13-a4b9d915f90e,3000,47.752,0.002,0.0,1733281845000,13.4517,12.377030000000001,5.13733,15.483030000000001,1.089
,Jalen Williams,OKC,UTA,32.0429,25.138,5.595,5.342,2.19567,0.84,2.22933,2.328,5.35033,7.553,12.1323,3.048,3.83733,1.15967,4.43533,3.66333,46.4689,12.9173,37.5,46.5,55.0,59.75,68.25,75.7525,8900,5.251988764044944,0.18,PF/SF,PF/SF,,,True,True,fd,ad282c29-638c-4bab-a93f-236ca2453582,67daa4af-093c-462a-b183-1c7debe0c8de,8265dee8-af1f-4915-8b74-39fc55016488,3000,65.805,0.123,0.00633333,1733281845000,30.733,30.48,10.937,36.075,3.0356699999999996
,Oscar Tshiebwe,UTA,OKC,3.61983,1.94767,0.696667,0.329,0.117667,0.0363333,0.168333,0.113,0.352333,0.529,0.977667,0.550667,0.718333,0.181667,0.515,0.267667,3.59233,5.02544,0.0,1.5,5.5,8.5,14.5,21.0025,3500,1.0202371428571428,0.0,C,C,,,False,False,fd,ad282c29-638c-4bab-a93f-236ca2453582,67daa4af-093c-462a-b183-1c7debe0c8de,e7bebca9-b9f5-487a-993b-af3239ba8c19,3000,7.433,0.0,0.0,1733281845000,2.644337,2.27667,1.025667,2.9733370000000003,0.15400029999999998
,Cason Wallace,OKC,UTA,30.0291,8.22067,4.02667,1.96533,2.033,0.706333,0.754667,1.29,3.35833,1.92033,3.37933,0.51,0.654,0.844333,3.18233,2.89167,21.9603,8.30476,15.75,21.5,27.25,31.0,36.5,43.7525,4600,5.100869565217391,0.0826667,PG,PG,,,True,True,fd,ad282c29-638c-4bab-a93f-236ca2453582,67daa4af-093c-462a-b183-1c7debe0c8de,4cca7066-12d0-46d6-bc36-8b1366d4221a,3000,61.624,0.008,0.0,1733281845000,12.247340000000001,10.186,5.992,14.212670000000001,2.739333
,Johnny Juzang,UTA,OKC,20.3804,6.20333,2.27933,2.04433,0.659667,0.247667,0.728333,1.15667,3.689,0.882667,1.842,0.968,1.247,0.566,1.71333,1.511,14.1478,6.98152,9.25,13.75,18.75,21.25,26.0,32.5025,3800,3.6838684210526313,0.0,SF,SF,,,False,False,fd,ad282c29-638c-4bab-a93f-236ca2453582,67daa4af-093c-462a-b183-1c7debe0c8de,e340f656-0a3c-4613-9775-47717ef1b889,3000,41.4923,0.0,0.0,1733281845000,8.48266,8.24766,4.32366,10.52699,0.907334
,Shai Gilgeous-Alexander,OKC,UTA,33.845,33.0053,4.747,5.985,1.89067,0.841,2.98333,1.84133,4.828,10.3713,17.92,6.73867,7.81,0.971667,3.77533,3.005,52.9849,12.6348,44.5,53.25,61.5,66.25,73.25,81.5025,10800,4.897305555555556,0.092,PG,PG,,,True,True,fd,ad282c29-638c-4bab-a93f-236ca2453582,67daa4af-093c-462a-b183-1c7debe0c8de,1536aaa9-6ca4-41db-a280-7dcf0fb00099,3000,69.5213,0.111333,0.003,1733281845000,37.7523,38.9903,10.732,43.7373,2.7316700000000003
,Monte Morris,PHO,SA,4.16618,1.95049,0.612072,0.714819,0.143099,0.0423873,0.145473,0.268905,0.655816,0.448288,0.799593,0.247202,0.291963,0.114276,0.497796,0.27806,4.2205,6.07641,0.0,1.5,6.5,10.25,17.25,25.63,3900,1.0687666666666669,0.0,PG,PG,,,False,False,fd,ad282c29-638c-4bab-a93f-236ca2453582,8e52f551-e1b0-4ebd-843d-55eaf2becf10,429ab9e8-5428-4835-8ae6-fc46473b7fb2,2949,8.37708,0.0,0.0,1733281845000,2.562562,2.665309,1.3268909999999998,3.2773809999999997,0.1854863
,Stephon Castle,SA,PHO,31.3226,12.2475,3.64259,3.85792,1.26178,0.51882,1.76297,1.19532,3.63954,3.10919,5.43337,2.4432,3.4354,0.862326,2.78026,1.68532,25.8864,9.1784,19.25,25.5,32.0,35.5,41.75,48.63,5400,4.811925925925927,0.112667,PG/SG,PG/SG,,,True,True,fd,ad282c29-638c-4bab-a93f-236ca2453582,8e52f551-e1b0-4ebd-843d-55eaf2becf10,91ebb7f8-ecf3-45e9-ae28-e2a33275de48,2949,62.3035,0.0135639,0.000339098,1733281845000,15.89009,16.105420000000002,7.50051,19.74801,1.7805999999999997
,Julian Champagnie,SA,PHO,28.1376,10.7613,4.4293,1.59715,0.990844,0.485249,0.982706,2.24924,5.74941,1.34961,2.33266,1.31434,1.61784,1.05934,3.36996,2.35436,22.3101,8.68522,16.25,21.5,27.75,31.0,38.0,45.5,5500,3.9850363636363637,0.00133333,SG/SF,SG/SF,,,True,True,fd,ad282c29-638c-4bab-a93f-236ca2453582,8e52f551-e1b0-4ebd-843d-55eaf2becf10,37ca07bf-7755-40ea-a80c-eb7e8122df9d,2949,56.1268,0.020685,0.0,1733281845000,15.1906,12.358450000000001,6.02645,16.78775,1.4760929999999999
,Blake Wesley,SA,PHO,3.48813,1.22245,0.322821,0.545609,0.0776534,0.0295015,0.219396,0.10512,0.317735,0.318413,0.67684,0.270261,0.395049,0.0722279,0.250593,0.383859,2.60156,4.35136,0.0,0.0,3.5,6.25,12.0,18.75,3700,0.6838702702702704,0.0,SG,SG,,,False,False,fd,ad282c29-638c-4bab-a93f-236ca2453582,8e52f551-e1b0-4ebd-843d-55eaf2becf10,ce6db2ca-1398-4d76-8ae2-2f6609ff0ec6,2949,7.157,0.0,0.0,1733281845000,1.545271,1.768059,0.86843,2.0908800000000003,0.1071549
,Grayson Allen,PHO,SA,23.7793,10.6996,2.97219,2.1414,0.878942,0.357409,0.962021,2.25365,5.01797,1.38318,2.28382,1.17226,1.34825,0.594439,2.37776,1.50017,20.7469,8.80168,14.5,20.25,26.25,30.25,36.25,43.13,4800,4.213604166666666,0.0153333,SG/SF,SG/SF,,,False,False,fd,ad282c29-638c-4bab-a93f-236ca2453582,8e52f551-e1b0-4ebd-843d-55eaf2becf10,2b9f1041-7048-41f1-a6a2-6319f0fbd710,2949,47.5453,0.00101729,0.0,1733281845000,13.67179,12.841000000000001,5.11359,15.813189999999999,1.236351
,Kevin Durant,PHO,SA,35.8131,27.0007,7.46389,3.04578,0.996948,1.09766,3.20888,2.2767,5.38216,8.13055,13.0797,3.90946,4.44998,1.33333,6.13055,2.70261,44.9545,11.3129,37.25,44.5,52.5,56.75,63.5,71.13,9100,4.791307692307693,0.122667,PF/SF,PF/SF,Q,,True,True,fd,ad282c29-638c-4bab-a93f-236ca2453582,8e52f551-e1b0-4ebd-843d-55eaf2becf10,cec61729-dceb-47e3-ab32-73a16b09c614,2949,72.0593,0.220753,0.000339098,1733281845000,34.46459,30.04648,10.50967,37.51037,2.094608
,Harrison Barnes,SA,PHO,27.5873,8.52018,3.83316,1.49915,0.6843,0.210241,0.665988,0.989149,2.6392,1.902,3.22618,1.74873,2.13835,0.900644,2.93252,1.80298,17.5181,7.19055,12.5,16.75,22.0,25.0,30.25,36.25,4700,3.6992127659574465,0.0,SF/PF,SF/PF,,,True,True,fd,ad282c29-638c-4bab-a93f-236ca2453582,8e52f551-e1b0-4ebd-843d-55eaf2becf10,ab4afb95-a283-4d25-8cf7-77b81ce4ae8c,2949,54.9498,0.00474737,0.0,1733281845000,12.35334,10.01933,5.33231,13.85249,0.894541
,Tyus Jones,PHO,SA,30.7316,11.1726,2.79044,6.95524,1.17023,0.171923,1.17328,1.75246,4.0451,2.64971,4.63513,0.615802,0.75551,0.505595,2.28484,2.41438,28.2464,9.77603,21.25,27.75,34.75,38.5,45.0,53.25,6300,4.41384126984127,0.02,PG,PG,,,True,True,fd,ad282c29-638c-4bab-a93f-236ca2453582,8e52f551-e1b0-4ebd-843d-55eaf2becf10,9ded7498-bc69-453a-856e-0b314c09e2fd,2949,61.7216,0.118006,0.000678196,1733281845000,13.96304,18.12784,9.74568,20.91828,1.3421530000000002
,Royce O'Neale,PHO,SA,21.6842,7.76975,5.10105,2.69447,1.16141,0.53001,0.810444,1.84062,4.26755,0.859613,1.41845,0.528654,0.69176,0.973889,4.12716,1.64903,22.132,9.46696,15.5,21.5,28.0,32.0,38.75,46.25,5200,4.268557692307692,0.052,SF/PF,SF/PF,,,False,False,fd,ad282c29-638c-4bab-a93f-236ca2453582,8e52f551-e1b0-4ebd-843d-55eaf2becf10,09fadaad-875f-41a0-b231-ed70ed4d0d21,2949,43.3364,0.0308579,0.0,1733281845000,12.8708,10.464220000000001,7.79552,15.565269999999998,1.69142
,Jalen Bridges,PHO,SA,2.82283,1.05765,0.484571,0.299084,0.0522211,0.0223805,0.138691,0.174635,0.55273,0.173957,0.354697,0.185826,0.234317,0.104781,0.37979,0.314005,2.27916,3.97883,0.0,0.0,3.25,5.75,11.0,17.5,3500,0.6208199999999999,0.0,SF,SF,,,False,False,fd,ad282c29-638c-4bab-a93f-236ca2453582,8e52f551-e1b0-4ebd-843d-55eaf2becf10,17bf0b50-4b25-4448-9864-7f730c2e1134,2949,5.76229,0.0,0.0,1733281845000,1.542221,1.3567339999999999,0.783655,1.8413050000000002,0.0746016
,Jeremy Sochan,SA,PHO,25.0804,12.0312,5.45575,2.58087,1.11563,0.33842,1.38013,0.652764,1.85927,4.2411,6.80468,1.59071,2.1414,1.28857,4.16718,1.81011,25.3353,8.40662,19.75,25.0,30.5,33.75,39.5,46.25,4700,5.410936170212766,0.158667,PF,PF,GTD,,False,False,fd,ad282c29-638c-4bab-a93f-236ca2453582,8e52f551-e1b0-4ebd-843d-55eaf2becf10,d250ea84-ba3c-41ef-b98b-80a58c4bcb90,2949,50.2594,0.0457782,0.0,1733281845000,17.48695,14.61207,8.03662,20.06782,1.4540499999999998
,Mason Plumlee,PHO,SA,17.6883,6.15022,5.75144,2.28688,0.402848,0.467616,0.847406,0.0362835,0.102747,2.4059,3.60088,1.22957,1.99424,1.10139,4.65005,1.33096,18.1876,9.46636,11.75,18.0,24.5,28.0,34.5,40.25,4100,4.450317073170733,0.00266667,C,C,,,False,False,fd,ad282c29-638c-4bab-a93f-236ca2453582,8e52f551-e1b0-4ebd-843d-55eaf2becf10,bce09262-8541-4723-a1f1-a9136e4fe284,2949,35.49,0.0542557,0.000339098,1733281845000,11.90166,8.437100000000001,8.038319999999999,14.18854,0.8704639999999999
,Devin Vassell,SA,PHO,24.7746,13.2309,1.79145,2.63513,0.946083,0.388945,1.34452,1.97592,5.20075,2.83249,5.23093,1.63818,2.02713,0.419803,1.37165,2.0373,22.4097,7.62806,17.0,22.25,27.25,30.25,35.5,42.13,5600,3.927482142857143,0.00533333,SG,SG,,,False,False,fd,ad282c29-638c-4bab-a93f-236ca2453582,8e52f551-e1b0-4ebd-843d-55eaf2becf10,9e699a12-d1b7-40e4-9035-9a9b865a9027,2949,49.51,0.000678196,0.0,1733281845000,15.02235,15.86603,4.42658,17.65748,1.3350279999999999
,Devin Booker,PHO,SA,36.8516,25.179,4.17362,6.27772,1.54663,0.459478,2.39301,2.62564,6.40658,6.74941,11.7965,3.80332,4.39844,0.782299,3.39132,2.80366,44.1304,10.5958,37.0,44.0,51.0,54.75,62.0,70.13,9000,4.803255555555556,0.0946667,SG/SF,SG/SF,,,True,True,fd,ad282c29-638c-4bab-a93f-236ca2453582,8e52f551-e1b0-4ebd-843d-55eaf2becf10,ba61794c-e725-4b66-89f1-b6a544daa008,2949,73.9312,0.124788,0.000678196,1733281845000,29.352619999999998,31.456719999999997,10.45134,35.63034,2.006108
,Victor Wembanyama,SA,PHO,35.6666,26.7884,10.3601,3.93625,1.70125,2.65039,3.75246,2.68803,7.58325,6.96406,12.8318,4.7962,6.02306,2.35605,8.00407,2.01085,54.7204,13.9514,45.0,54.5,64.5,69.5,78.25,86.38,11600,4.69201724137931,0.119333,PF/C,PF/C,,,True,True,fd,ad282c29-638c-4bab-a93f-236ca2453582,8e52f551-e1b0-4ebd-843d-55eaf2becf10,fc089717-b332-4918-a654-680b37f2b2d4,2949,71.0888,0.585283,0.00949474,1733281845000,37.1485,30.72465,14.296349999999999,41.08475,4.35164
,Oso Ighodaro,PHO,SA,25.3828,7.77721,6.24178,2.10817,1.08037,0.598847,1.37945,0.766022,1.78467,2.51611,4.11936,0.446931,0.565955,1.13428,5.10749,2.12716,21.8778,8.27484,15.75,20.75,26.75,30.75,37.15,44.13,4400,5.019954545454546,0.0853333,PF/C,PF/C,,,True,True,fd,ad282c29-638c-4bab-a93f-236ca2453582,8e52f551-e1b0-4ebd-843d-55eaf2becf10,34a02941-e2dd-471f-99b7-41be60d52a4b,2949,51.2598,0.0562903,0.0,1733281845000,14.01899,9.88538,8.34995,16.12716,1.679217
,Chris Paul,SA,PHO,29.3366,10.5663,3.1492,7.78739,1.7433,0.222109,1.55443,1.45846,3.95185,2.62801,5.18345,0.934893,1.12852,0.727704,2.4215,2.09766,30.3317,10.6595,22.5,29.5,37.5,41.75,49.25,56.51,6200,4.898096774193548,0.096,PG,PG,,,True,True,fd,ad282c29-638c-4bab-a93f-236ca2453582,8e52f551-e1b0-4ebd-843d-55eaf2becf10,d3e1054c-6ef7-4de6-91e4-786c07ba6fd8,2949,58.453,0.174635,0.00101729,1733281845000,13.7155,18.35369,10.93659,21.50289,1.9654090000000002
,Charles Bassey,SA,PHO,3.45648,1.33266,1.0746,0.354697,0.096982,0.140047,0.20312,0.0427263,0.128857,0.498813,0.780264,0.20685,0.297389,0.251272,0.82333,0.314344,3.60232,5.69553,0.0,0.0,5.25,8.75,16.0,25.13,4000,0.9155475,0.0,C,C,,,False,False,fd,ad282c29-638c-4bab-a93f-236ca2453582,8e52f551-e1b0-4ebd-843d-55eaf2becf10,f78ab21a-98ad-47d8-a5fa-09f972378676,2949,7.09223,0.000339098,0.0,1733281845000,2.40726,1.687357,1.429297,2.7619569999999998,0.237029
,Bradley Beal,PHO,SA,30.4106,17.0624,3.42896,3.00983,1.12038,0.513394,1.91963,1.76195,4.353,4.83995,8.66938,2.09664,2.5507,0.630383,2.79858,2.51238,29.0571,9.32535,22.25,28.75,35.25,38.75,44.65,53.5,7100,4.038535211267606,0.022,SF/SG,SF/SG,,,True,True,fd,ad282c29-638c-4bab-a93f-236ca2453582,8e52f551-e1b0-4ebd-843d-55eaf2becf10,17935e32-d78e-4bdd-a10c-8ba994c49206,2949,61.0766,0.00339098,0.0,1733281845000,20.49136,20.07223,6.43879,23.50119,1.6337739999999998
,Zach Collins,SA,PHO,8.22012,3.0685,1.7728,1.08681,0.273313,0.220753,0.416073,0.276026,0.814513,0.849101,1.64598,0.542218,0.699898,0.415395,1.35741,0.726348,7.83282,7.87912,0.0,5.75,12.75,16.75,23.0,30.5,4300,1.8353953488372092,0.0,PF/C,PF/C,,,False,False,fd,ad282c29-638c-4bab-a93f-236ca2453582,8e52f551-e1b0-4ebd-843d-55eaf2becf10,6172f545-3a97-4ce9-8a70-bf1b2f2219e6,2949,16.5921,0.0,0.0,1733281845000,4.8412999999999995,4.15531,2.85961,5.928109999999999,0.494066
,Keldon Johnson,SA,PHO,23.8646,11.098,4.47779,2.09156,0.868091,0.237708,0.940319,1.2472,3.47847,2.66938,5.01051,2.01763,2.62597,1.08444,3.39335,1.75348,22.2241,8.24181,16.75,22.0,27.5,31.0,36.0,42.5,4800,4.580375000000001,0.05,PF/SF,PF/SF,,,False,False,fd,ad282c29-638c-4bab-a93f-236ca2453582,8e52f551-e1b0-4ebd-843d-55eaf2becf10,9e134752-3fb7-4673-8572-85bf80c73b4f,2949,47.6931,0.0176331,0.0,1733281845000,15.575790000000001,13.18956,6.56935,17.667350000000003,1.105799
,Ryan Dunn,PHO,SA,11.6047,2.18684,2.03764,1.25127,0.446253,0.416412,0.213293,0.46253,1.18549,0.297728,0.568667,0.203798,0.298067,0.38725,1.65039,1.09257,8.46075,6.9392,2.75,7.5,12.75,16.0,21.25,28.0,3800,2.3377947368421053,0.0,SF,SF,,,False,False,fd,ad282c29-638c-4bab-a93f-236ca2453582,8e52f551-e1b0-4ebd-843d-55eaf2becf10,cc83d31d-c949-4bc2-bdc6-5a66efc6120d,2949,23.2214,0.0,0.0,1733281845000,4.22448,3.43811,3.2889100000000004,5.47575,0.862665
,Cameron Payne,NY,ORL,17.6281,5.66367,2.10933,2.56333,0.766333,0.235,0.610333,0.906,2.652,1.05467,2.648,0.836333,1.05167,0.504333,1.605,1.595,14.2978,7.96767,8.75,13.875,19.25,22.75,28.25,35.25,3900,3.700897435897436,0.00333333,PG/SG,PG/SG,,,False,False,fd,ad282c29-638c-4bab-a93f-236ca2453582,a4edc92b-8f2e-4ce4-83b9-24fa39247836,5a0e5ebc-7175-4566-bf2f-272750bd7af6,3000,33.3973,0.00133333,0.0,1733281845000,7.773,8.227,4.6726600000000005,10.33633,1.001333
,Ariel Hukporti,NY,ORL,1.73062,0.663667,0.309333,0.122667,0.037,0.021,0.0983333,0.049,0.146667,0.174667,0.345333,0.167333,0.247667,0.069,0.240333,0.133667,1.32567,2.5934,0.0,0.0,1.5,3.5,7.25,11.5,3600,0.35959166666666664,0.0,C,C,,,False,False,fd,ad282c29-638c-4bab-a93f-236ca2453582,a4edc92b-8f2e-4ce4-83b9-24fa39247836,a4370bc9-3eba-4319-be4a-9cff6de78d76,3000,3.40167,0.0,0.0,1733281845000,0.9730000000000001,0.786334,0.43200000000000005,1.0956670000000002,0.057999999999999996
,Franz Wagner,ORL,NY,36.6499,24.3027,6.015,5.58067,1.25033,0.499667,2.58933,2.13733,5.68933,6.968,12.3973,3.95467,4.69167,1.26433,4.75067,3.18067,43.7024,11.6346,36.0,43.25,51.25,55.5,62.75,71.7575,9700,4.386835051546392,0.0613333,SF/PF,SF/PF,,,True,True,fd,ad282c29-638c-4bab-a93f-236ca2453582,a4edc92b-8f2e-4ce4-83b9-24fa39247836,705a7599-38ef-4169-89d7-b0d0c0231a24,3000,70.1317,0.144,0.00666667,1733281845000,30.317700000000002,29.88337,11.595669999999998,35.89837,1.749997
,Jett Howard,ORL,NY,18.4981,7.408,1.77333,1.743,0.217667,0.417333,0.628333,1.57167,4.60667,0.941,1.79967,0.811,1.02433,0.378667,1.39467,1.37233,13.9808,7.90253,8.5,13.5,19.0,22.0,27.75,34.0,3700,3.6289729729729725,0.002,SF,SF,,,False,False,fd,ad282c29-638c-4bab-a93f-236ca2453582,a4edc92b-8f2e-4ce4-83b9-24fa39247836,f5079ed5-0665-4fb9-a0de-2755153761a7,3000,35.1383,0.0,0.0,1733281845000,9.18133,9.151,3.51633,10.924330000000001,0.635
,Karl-Anthony Towns,NY,ORL,36.0188,22.5813,11.6333,2.46833,0.97,0.797667,2.14267,2.011,4.99767,5.938,10.5563,4.67233,5.54433,2.424,9.20933,2.88067,45.3475,11.4457,37.5,45.25,53.0,57.5,63.75,72.0025,9400,4.617468085106384,0.02,C,C,,,True,True,fd,ad282c29-638c-4bab-a93f-236ca2453582,a4edc92b-8f2e-4ce4-83b9-24fa39247836,1dd67fcd-6f38-4540-8eb3-c36834f1f0a6,3000,69.529,0.700333,0.000666667,1733281845000,34.2146,25.04963,14.10163,36.68293,1.7676669999999999
,Moritz Wagner,ORL,NY,22.7181,13.5377,5.74733,2.275,0.620667,0.436333,1.735,0.934,2.66967,3.972,6.00033,2.79167,3.447,1.267,4.48033,1.82633,25.9583,9.62221,19.5,25.75,32.25,35.75,42.5,48.5025,4700,5.379361702127659,0.169333,C/PF,C/PF,,,False,False,fd,ad282c29-638c-4bab-a93f-236ca2453582,a4edc92b-8f2e-4ce4-83b9-24fa39247836,cd58c312-06a1-4610-802b-16da2fa411e8,3000,43.3423,0.0736667,0.0,1733281845000,19.28503,15.8127,8.02233,21.560029999999998,1.057
,Tyler Kolek,NY,ORL,3.24895,1.37133,0.516667,0.251,0.096,0.0333333,0.206333,0.197333,0.474,0.211333,0.396333,0.356667,0.415333,0.119333,0.397333,0.320667,2.64833,4.35701,0.0,0.0,4.0,6.5375,12.25,18.75,3600,0.7081944444444445,0.0,PG,PG,,,False,False,fd,ad282c29-638c-4bab-a93f-236ca2453582,a4edc92b-8f2e-4ce4-83b9-24fa39247836,1dd5cc98-d6ba-4958-b5ff-8f5a64c1a61a,3000,6.30267,0.000333333,0.0,1733281845000,1.887997,1.6223299999999998,0.767667,2.138997,0.1293333
